rowid,track_id,year,period,rank,top_20,word_count,mtld,avg_word_length,repetition_score,hapax_ratio,compression_ratio,ttr,song,artist
624,/wiki/How_to_Save_a_Life_(song),2006,2006-2011,27,other,382,48.67771428571429,3.6596858638743455,0.1,0.16230366492146597,0.26910112359550564,0.3036649214659686,How to Save a Life,The Fray
625,/wiki/Unfaithful_(song),2006,2006-2011,28,other,360,29.519846350832267,3.6305555555555555,0.15841584158415842,0.17777777777777778,0.32354703415218694,0.34444444444444444,Unfaithful,Rihanna
626,/wiki/Chasing_Cars,2006,2006-2011,29,other,204,60.08369098712447,3.6470588235294117,0.18604651162790697,0.2549019607843137,0.36,0.45098039215686275,Chasing Cars,Snow Patrol
627,/wiki/Lips_of_an_Angel,2006,2006-2011,30,other,283,84.55177657956588,3.6819787985865724,0.07608695652173914,0.11307420494699646,0.27790262172284647,0.3321554770318021,Lips of an Angel,Hinder
628,/wiki/Everytime_We_Touch_(Cascada_song),2006,2006-2011,31,other,255,39.59922889844282,3.5058823529411764,0.125,0.12549019607843137,0.2896790980052038,0.30196078431372547,Everytime We Touch,Cascada
629,/wiki/Ain%27t_No_Other_Man,2006,2006-2011,32,other,564,21.11920581616973,3.725177304964539,0.1375,0.11879432624113476,0.2989883851629824,0.25886524822695034,Ain't No Other Man,Christina Aguilera
630,"/wiki/Dance,_Dance_(Fall_Out_Boy_song)",2006,2006-2011,33,other,315,38.69714115544967,3.9904761904761905,0.22727272727272727,0.14285714285714285,0.30426479949077023,0.3619047619047619,"Dance, Dance",Fall Out Boy
631,/wiki/Gold_Digger_(Kanye_West_song),2006,2006-2011,34,other,761,40.869803771586604,3.6819973718791066,0.07434944237918216,0.18265440210249673,0.30692520775623267,0.2996057818659658,Gold Digger,Kanye West & Jamie Foxx
632,/wiki/Money_Maker,2006,2006-2011,35,other,737,40.53413563032656,3.7639077340569878,0.09195402298850575,0.18181818181818182,0.29470387243735763,0.2930800542740841,Money Maker,Ludacris & Pharrell
633,/wiki/Ms._New_Booty,2006,2006-2011,36,other,827,20.298906096361847,3.8403869407496978,0.18122977346278318,0.1487303506650544,0.22550235673530142,0.23579201934703747,Ms. New Booty,Bubba Sparxxx & Ying Yang Twins
634,/wiki/(When_You_Gonna)_Give_It_Up_to_Me,2006,2006-2011,37,other,930,16.519356043317707,3.4,0.13259668508287292,0.13333333333333333,0.277005608388198,0.23010752688172043,(When You Gonna) Give It Up to Me,Sean Paul & Keyshia Cole
635,/wiki/Photograph_(Nickelback_song),2006,2006-2011,38,other,472,41.18190356537331,3.711864406779661,0.09285714285714286,0.21398305084745764,0.3322841726618705,0.3516949152542373,Photograph,Nickelback
636,/wiki/Because_of_You_(Kelly_Clarkson_song),2006,2006-2011,39,other,356,24.817307692307693,3.603932584269663,0.0963855421686747,0.1404494382022472,0.3339438339438339,0.32865168539325845,Because of You,Kelly Clarkson
637,/wiki/Stickwitu,2006,2006-2011,40,other,370,30.305895267064166,3.8756756756756756,0.13821138211382114,0.0972972972972973,0.26713819368879216,0.27837837837837837,Stickwitu,Pussycat Dolls
638,/wiki/I%27m_%27n_Luv_(wit_a_Stripper),2006,2006-2011,41,other,640,29.466353796079023,3.884375,0.09126984126984126,0.1390625,0.2384590894619548,0.25,I'm 'n Luv (wit a Stripper),T-Pain & Mike Jones
639,/wiki/My_Humps,2006,2006-2011,42,other,52,151.42400000000004,4.576923076923077,0.05263157894736842,0.8461538461538461,0.6505190311418685,0.9038461538461539,My Humps,The Black Eyed Peas
640,/wiki/Where%27d_You_Go_(Fort_Minor_song),2006,2006-2011,43,other,494,41.715042455402354,3.876518218623482,0.08256880733944955,0.1720647773279352,0.3031936955620075,0.31781376518218624,Where'd You Go,Fort Minor & Holly Brook & Jonah Matranga
641,/wiki/Yo_(Excuse_Me_Miss),2006,2006-2011,44,other,553,50.10013599896968,3.6763110307414104,0.052941176470588235,0.13743218806509946,0.3117283950617284,0.3092224231464738,Yo (Excuse Me Miss),Chris Brown
642,/wiki/Walk_Away_(Kelly_Clarkson_song),2006,2006-2011,45,other,334,28.1619662302704,3.934131736526946,0.16483516483516483,0.25149700598802394,0.34200968523002423,0.40718562874251496,Walk Away,Kelly Clarkson
643,/wiki/Laffy_Taffy_(song),2006,2006-2011,46,other,650,15.683139534883722,3.98,0.17563739376770537,0.21076923076923076,0.2975206611570248,0.32153846153846155,Laffy Taffy,D4L
644,/wiki/What_You_Know_(T.I._song),2006,2006-2011,47,other,856,25.834234234234238,3.699766355140187,0.14776632302405499,0.1764018691588785,0.28836633663366334,0.272196261682243,What You Know,T.I.
645,/wiki/Dirty_Little_Secret,2006,2006-2011,48,other,272,37.1025641025641,4.147058823529412,0.18840579710144928,0.09926470588235294,0.2558970693352395,0.3088235294117647,Dirty Little Secret,The All-American Rejects
646,/wiki/Savin%27_Me,2006,2006-2011,49,other,308,40.49570281884273,3.5584415584415585,0.14285714285714285,0.09740259740259741,0.25052779732582686,0.2564935064935065,Savin' Me,Nickelback
647,/wiki/Don%27t_Forget_About_Us,2006,2006-2011,50,other,565,38.986568876011106,3.84070796460177,0.12337662337662338,0.12389380530973451,0.2577696526508227,0.25486725663716814,Don't Forget About Us,Mariah Carey
648,/wiki/Sexy_Love,2006,2006-2011,51,other,345,25.274755108397652,3.544927536231884,0.1958762886597938,0.10144927536231885,0.2676864244741874,0.2579710144927536,Sexy Love,Ne-Yo
649,/wiki/U_and_Dat,2006,2006-2011,52,other,654,28.032555393370835,3.761467889908257,0.11065573770491803,0.2018348623853211,0.30300157977883097,0.308868501529052,U and Dat,E-40 & T-Pain & Kandi Girl
650,/wiki/Far_Away_(Nickelback_song),2006,2006-2011,53,other,291,16.95700225879316,3.611683848797251,0.125,0.12027491408934708,0.29101707498144025,0.2920962199312715,Far Away,Nickelback
651,/wiki/What%27s_Left_of_Me_(song),2006,2006-2011,54,other,315,35.34869240348692,3.8476190476190477,0.14634146341463414,0.1523809523809524,0.3089005235602094,0.3238095238095238,What's Left of Me,Nick Lachey
652,/wiki/So_What_(Field_Mob_song),2006,2006-2011,55,other,690,52.126949510970135,3.8217391304347825,0.04950495049504951,0.16666666666666666,0.2886966895317626,0.2985507246376812,So What,Field Mob & Ciara
653,/wiki/Do_It_to_It,2006,2006-2011,56,other,884,7.657267136643167,3.002262443438914,0.20353982300884957,0.07239819004524888,0.2321729365524986,0.17647058823529413,Do It to It,Cherish & Sean P
654,/wiki/Black_Horse_and_the_Cherry_Tree,2006,2006-2011,57,other,342,16.398029556650243,3.3976608187134505,0.3108108108108108,0.1783625730994152,0.30697674418604654,0.30994152046783624,Black Horse and the Cherry Tree,KT Tunstall
655,/wiki/There_It_Go_(The_Whistle_Song),2006,2006-2011,58,other,489,25.736842105263158,3.4171779141104293,0.08609271523178808,0.1411042944785276,0.3025171624713959,0.2822085889570552,There It Go (The Whistle Song),Juelz Santana
656,/wiki/Shoulder_Lean,2006,2006-2011,59,other,823,17.66923245614035,4.023086269744836,0.1875,0.17253948967193194,0.24528757854035765,0.26366950182260024,Shoulder Lean,Young Dro & T.I.
657,/wiki/Unpredictable_(Jamie_Foxx_song),2006,2006-2011,60,other,480,53.8149556400507,3.970833333333333,0.11278195488721804,0.19791666666666666,0.3283270755110555,0.3458333333333333,Unpredictable,Jamie Foxx & Ludacris
658,/wiki/My_Love_(Justin_Timberlake_song),2006,2006-2011,61,other,729,36.27227440860844,3.6117969821673523,0.16037735849056603,0.15089163237311384,0.2948642266824085,0.28669410150891633,My Love,Justin Timberlake & T.I.
659,/wiki/Shake_That,2006,2006-2011,62,other,781,46.484845837216525,3.6581306017925734,0.06774193548387097,0.2112676056338028,0.345173535791757,0.36363636363636365,Shake That,Eminem & Nate Dogg
660,/wiki/Pullin%27_Me_Back,2006,2006-2011,63,other,764,44.03077889447236,3.8782722513089007,0.06584362139917696,0.16361256544502617,0.2940393826503459,0.3010471204188482,Pullin' Me Back,Chingy & Tyrese
661,/wiki/Bossy_(Kelis_song),2006,2006-2011,64,other,737,30.96327044025157,3.7598371777476256,0.0931899641577061,0.12618724559023067,0.2619654488813367,0.26594301221166894,Bossy,Kelis & Too Short
662,/wiki/Chain_Hang_Low,2006,2006-2011,65,other,727,36.89288395495568,3.5983493810178815,0.13310580204778158,0.10729023383768914,0.2657550535077289,0.23521320495185694,Chain Hang Low,Jibbs
663,/wiki/Smack_That,2006,2006-2011,66,other,726,16.051020408163264,3.765840220385675,0.22727272727272727,0.16115702479338842,0.2480642386005162,0.2644628099173554,Smack That,Akon & Eminem
664,/wiki/One_Wish_(Ray_J_song),2006,2006-2011,67,other,962,24.720482546201232,3.4854469854469854,0.09770114942528736,0.12266112266112267,0.2784195933456562,0.2338877338877339,One Wish,Ray J
665,"/wiki/Sugar,_We%27re_Goin_Down",2006,2006-2011,68,other,427,31.630536916330826,3.8852459016393444,0.06060606060606061,0.07259953161592506,0.20076117982873454,0.21311475409836064,"Sugar, We're Goin Down",Fall Out Boy
666,/wiki/Gimme_That,2006,2006-2011,69,other,570,19.562946567256912,3.585964912280702,0.1722488038277512,0.1456140350877193,0.2640213658908813,0.24561403508771928,Gimme That,Chris Brown & Lil Wayne
667,/wiki/I_Know_You_See_It,2006,2006-2011,70,other,495,33.14732142857143,3.521212121212121,0.09467455621301775,0.23434343434343435,0.35637823371989297,0.3797979797979798,I Know You See It,Yung Joc
668,/wiki/Who_Says_You_Can%27t_Go_Home,2006,2006-2011,71,other,469,25.410616061606163,3.8251599147121533,0.18518518518518517,0.1513859275053305,0.2630415561450044,0.2899786780383795,Who Says You Can't Go Home,Bon Jovi & Jennifer Nettles
669,/wiki/Too_Little_Too_Late_(JoJo_song),2006,2006-2011,72,other,510,23.411009973854945,3.6549019607843136,0.17272727272727273,0.10980392156862745,0.23705263157894738,0.22549019607843138,Too Little Too Late,JoJo
670,/wiki/Touch_It_(Busta_Rhymes_song),2006,2006-2011,73,other,774,19.770212548788145,3.549095607235142,0.061016949152542375,0.18863049095607234,0.3127293254304262,0.28940568475452194,Touch It,Busta Rhymes
671,/wiki/Rompe,2006,2006-2011,74,other,399,19.187747035573125,3.9298245614035086,0.19081272084805653,0.23308270676691728,0.34294385432473445,0.40350877192982454,Rompe,Daddy Yankee
672,/wiki/D%C3%A9j%C3%A0_Vu_(Beyonc%C3%A9_Knowles_song),2006,2006-2011,75,other,627,47.93314362450441,3.5135566188197767,0.07006369426751592,0.1850079744816587,0.31144662921348315,0.3078149920255183,Déjà Vu,Beyoncé & Jay-Z
673,/wiki/Life_Is_a_Highway#Rascal_Flatts_version,2006,2006-2011,76,other,429,25.43051649672014,3.843822843822844,0.11042944785276074,0.1561771561771562,0.2959770114942529,0.31002331002331,Life Is a Highway,Rascal Flatts
674,/wiki/Call_Me_When_You%27re_Sober,2006,2006-2011,77,other,193,52.2737963645296,3.7253886010362693,0.10256410256410256,0.23834196891191708,0.37390350877192985,0.42487046632124353,Call Me When You're Sober,Evanescence
675,"/wiki/Jesus,_Take_the_Wheel",2006,2006-2011,78,other,292,46.14246196403873,3.595890410958904,0.05813953488372093,0.2602739726027397,0.3930421909696521,0.4212328767123288,"Jesus, Take the Wheel",Carrie Underwood
676,/wiki/Show_Stopper_(Danity_Kane_song),2006,2006-2011,79,other,644,24.518215763364278,3.858695652173913,0.07575757575757576,0.11180124223602485,0.23052862058179543,0.2515527950310559,Show Stopper,Danity Kane & Yung Joc
677,/wiki/Get_Up_(Ciara_song),2006,2006-2011,80,other,659,46.80196779964221,3.449165402124431,0.12682926829268293,0.16843702579666162,0.31824324324324327,0.3110773899848255,Get Up,Ciara & Chamillionaire
678,/wiki/We_Be_Burnin%27,2006,2006-2011,81,other,394,132.7974868936414,4.0786802030456855,0.028409090909090908,0.4720812182741117,0.49481993093241244,0.6015228426395939,We Be Burnin',Sean Paul
679,/wiki/Hate_Me_(Blue_October_song),2006,2006-2011,82,other,585,27.35480093676815,3.7162393162393164,0.09523809523809523,0.2222222222222222,0.36113125453226974,0.358974358974359,Hate Me,Blue October
680,/wiki/You_and_Me_(Lifehouse_song),2006,2006-2011,83,other,246,35.47406266729233,3.6666666666666665,0.24242424242424243,0.13821138211382114,0.2747826086956522,0.3089430894308943,You and Me,Lifehouse
681,/wiki/Beep_(The_Pussycat_Dolls_song),2006,2006-2011,84,other,659,14.810858585858586,3.38391502276176,0.2644927536231884,0.07132018209408195,0.1935374149659864,0.18512898330804248,Beep,Pussycat Dolls & will.i.am
682,/wiki/I_Think_They_Like_Me,2006,2006-2011,85,other,328,117.26915593162836,3.9146341463414633,0.04827586206896552,0.39634146341463417,0.4717566728739913,0.573170731707317,I Think They Like Me,Dem Franchize Boyz & Jermaine Dupri & Da Brat & Bow Wow
683,/wiki/Say_Goodbye_(Chris_Brown_song),2006,2006-2011,86,other,753,26.892857142857142,3.6228419654714474,0.12562814070351758,0.09827357237715803,0.24041213508872353,0.21115537848605578,Say Goodbye,Chris Brown
684,/wiki/Waiting_on_the_World_to_Change,2006,2006-2011,87,other,286,21.37214611872146,4.164335664335664,0.36,0.2517482517482518,0.3021680216802168,0.36013986013986016,Waiting on the World to Change,John Mayer
685,/wiki/Soul_Survivor_(Young_Jeezy_song),2006,2006-2011,88,other,759,56.3748162747194,3.7839262187088276,0.0847457627118644,0.17523056653491437,0.30731441048034935,0.308300395256917,Soul Survivor,Young Jeezy & Akon
686,/wiki/Pump_It,2006,2006-2011,89,other,471,90.23852230483271,3.9745222929936306,0.030120481927710843,0.2908704883227176,0.3780332056194125,0.44798301486199577,Pump It,The Black Eyed Peas
687,/wiki/When_I%27m_Gone_(Eminem_song),2006,2006-2011,90,other,919,82.89009569575,3.884657236126224,0.03896103896103896,0.20674646354733406,0.34434897554527427,0.3373231773667029,When I'm Gone,Eminem
688,/wiki/Hung_Up,2006,2006-2011,91,other,489,16.5195543839376,3.623721881390593,0.17763157894736842,0.077709611451942745,0.15701017249004864,0.16155419222903886,Hung Up,Madonna
689,/wiki/Stay_Fly,2006,2006-2011,92,other,882,15.980203081769858,3.5430839002267573,0.1889763779527559,0.21428571428571427,0.37090367428003973,0.3526077097505669,Stay Fly,Three 6 Mafia & Young Buck & 8Ball & MJG
690,/wiki/Love_(Keyshia_Cole_song),2006,2006-2011,93,other,304,28.06420692278433,3.549342105263158,0.16883116883116883,0.13486842105263158,0.28561202576950606,0.2993421052631579,Love,Keyshia Cole
691,/wiki/When_You%27re_Mad,2006,2006-2011,94,other,364,55.67845636690855,3.782967032967033,0.1134020618556701,0.10714285714285714,0.2703788748564868,0.28846153846153844,When You're Mad,Ne-Yo
692,/wiki/Why_You_Wanna,2006,2006-2011,95,other,854,21.693820333721384,3.4555035128805622,0.21115537848605578,0.14754098360655737,0.26134872736814485,0.23185011709601874,Why You Wanna,T.I.
693,/wiki/Stupid_Girls,2006,2006-2011,96,other,530,21.245624103299857,3.8377358490566036,0.11297071129707113,0.12830188679245283,0.2704280155642023,0.25471698113207547,Stupid Girls,Pink
694,/wiki/Feel_Good_Inc.,2006,2006-2011,97,other,521,14.468061658931921,3.5969289827255277,0.18181818181818182,0.15738963531669867,0.2632016632016632,0.2802303262955854,Feel Good Inc.,Gorillaz
695,/wiki/I%27m_Sprung,2006,2006-2011,98,other,512,8.352886754073014,3.25,0.1375,0.1171875,0.25442980463425713,0.224609375,I'm Sprung,T-Pain
696,/wiki/Do_I_Make_You_Proud,2006,2006-2011,99,other,314,33.965927977839335,3.694267515923567,0.18333333333333332,0.1178343949044586,0.24507807196198234,0.24522292993630573,Do I Make You Proud,Taylor Hicks
697,/wiki/For_You_I_Will_(Confidence),2006,2006-2011,100,other,301,30.542647058823533,3.870431893687708,0.09302325581395349,0.1893687707641196,0.3171896316507503,0.34219269102990035,For You I Will (Confidence),Teddy Geiger
698,/wiki/Irreplaceable,2007,2006-2011,1,top20,552,29.6356158749743,3.710144927536232,0.13138686131386862,0.11956521739130435,0.2521871434005325,0.2572463768115942,Irreplaceable,Beyoncé
699,/wiki/Umbrella_(song),2007,2006-2011,2,top20,542,14.455903271692746,3.937269372693727,0.2575107296137339,0.16051660516605165,0.25704747774480713,0.2915129151291513,Umbrella,Rihanna & Jay-Z
700,/wiki/The_Sweet_Escape_(song),2007,2006-2011,3,top20,544,18.153503893214683,3.8511029411764706,0.1762114537444934,0.08272058823529412,0.220666161998486,0.22977941176470587,The Sweet Escape,Gwen Stefani & Akon
701,/wiki/Big_Girls_Don%27t_Cry_(Fergie_song),2007,2006-2011,4,top20,150,44.82044198895028,3.98,0.07692307692307693,0.48,0.5040214477211796,0.66,Big Girls Don't Cry,Fergie
702,/wiki/Buy_U_a_Drank_(Shawty_Snappin%27),2007,2006-2011,5,top20,572,19.8183990442055,3.5664335664335662,0.20392156862745098,0.16958041958041958,0.29337899543379,0.291958041958042,Buy U a Drank (Shawty Snappin'),T-Pain & Yung Joc
703,/wiki/Before_He_Cheats,2007,2006-2011,6,top20,285,64.125,4.23859649122807,0.06666666666666667,0.17192982456140352,0.3096989966555184,0.3719298245614035,Before He Cheats,Carrie Underwood
704,/wiki/Hey_There_Delilah,2007,2006-2011,7,top20,392,20.762489981298422,3.5306122448979593,0.08536585365853659,0.2423469387755102,0.38063063063063063,0.3903061224489796,Hey There Delilah,Plain White T's
705,/wiki/I_Wanna_Love_You_(Akon_song),2007,2006-2011,8,top20,580,25.601858295060673,3.6258620689655174,0.11299435028248588,0.22241379310344828,0.3171983865053172,0.33448275862068966,I Wanna Love You,Akon & Snoop Dogg
706,/wiki/Say_It_Right,2007,2006-2011,9,top20,312,13.29233882678578,3.3653846153846154,0.3625,0.1282051282051282,0.304029304029304,0.2916666666666667,Say It Right,Nelly Furtado
707,/wiki/Glamorous_(Fergie_song),2007,2006-2011,10,top20,559,25.76723091448611,3.9069767441860463,0.12442396313364056,0.21288014311270126,0.3037332366799565,0.35241502683363146,Glamorous,Fergie & Ludacris
708,/wiki/Don%27t_Matter,2007,2006-2011,11,top20,633,14.269756838905774,3.6856240126382307,0.17142857142857143,0.1263823064770932,0.18626155878467635,0.1990521327014218,Don't Matter,Akon
709,/wiki/Girlfriend_(Avril_Lavigne_song),2007,2006-2011,12,top20,597,15.762125669040564,3.4974874371859297,0.49572649572649574,0.05025125628140704,0.21203119197920534,0.17587939698492464,Girlfriend,Avril Lavigne
710,/wiki/Makes_Me_Wonder,2007,2006-2011,13,top20,376,41.77777777777778,3.800531914893617,0.11458333333333333,0.15159574468085107,0.2798898071625344,0.29521276595744683,Makes Me Wonder,Maroon 5
711,/wiki/Party_Like_a_Rockstar,2007,2006-2011,14,top20,670,11.97956577266922,3.571641791044776,0.2214765100671141,0.12686567164179105,0.21600520494469747,0.208955223880597,Party Like a Rockstar,Shop Boyz
712,/wiki/Smack_That,2007,2006-2011,15,top20,726,16.051020408163264,3.765840220385675,0.22727272727272727,0.16115702479338842,0.2480642386005162,0.2644628099173554,Smack That,Akon & Eminem
713,/wiki/This_Is_Why_I%27m_Hot,2007,2006-2011,16,top20,879,13.694993336371871,3.340159271899886,0.265625,0.16496018202502843,0.28211128445137806,0.2525597269624573,This Is Why I'm Hot,Mims
714,/wiki/It%27s_Not_Over_(Daughtry_song),2007,2006-2011,17,top20,288,49.642105263157895,3.71875,0.13043478260869565,0.1388888888888889,0.2841409691629956,0.3229166666666667,It's Not Over,Daughtry
715,/wiki/The_Way_I_Are,2007,2006-2011,18,top20,369,30.965034965034967,3.4010840108401084,0.10576923076923077,0.11924119241192412,0.30679730557256585,0.3089430894308943,The Way I Are,Timbaland & Keri Hilson
716,/wiki/Fergalicious,2007,2006-2011,19,top20,833,15.547238525349552,3.1524609843937577,0.08415841584158416,0.09243697478991597,0.24148874783612234,0.20888355342136855,Fergalicious,Fergie & will.i.am
717,/wiki/Crank_That_(Soulja_Boy),2007,2006-2011,20,top20,336,103.09307906036878,4.029761904761905,0.056179775280898875,0.28869047619047616,0.32089994079336887,0.44047619047619047,Crank That (Soulja Boy),Soulja Boy Tell 'Em
718,/wiki/Give_It_to_Me_(Timbaland_song),2007,2006-2011,21,other,649,27.728154893303902,3.3682588597842833,0.056962025316455694,0.1802773497688752,0.28431372549019607,0.29121725731895226,Give It to Me,Timbaland & Nelly Furtado & Justin Timberlake
719,/wiki/What_Goes_Around..._Comes_Around,2007,2006-2011,22,other,176,46.730594109798204,3.9375,0.08045977011494253,0.4431818181818182,0.49310344827586206,0.5965909090909091,What Goes Around... Comes Around,Justin Timberlake
720,/wiki/Cupid%27s_Chokehold,2007,2006-2011,23,other,585,39.94674376141205,3.9641025641025642,0.11023622047244094,0.3606837606837607,0.44371997254632806,0.5076923076923077,Cupid's Chokehold,Gym Class Heroes & Patrick Stump
721,/wiki/How_to_Save_a_Life_(song),2007,2006-2011,24,other,382,48.67771428571429,3.6596858638743455,0.1,0.16230366492146597,0.26910112359550564,0.3036649214659686,How to Save a Life,The Fray
722,/wiki/Home_(Daughtry_song),2007,2006-2011,25,other,298,41.234135169815005,3.815436241610738,0.14893617021276595,0.12416107382550336,0.26880222841225626,0.30201342281879195,Home,Daughtry
723,/wiki/My_Love_(Justin_Timberlake_song),2007,2006-2011,26,other,729,36.27227440860844,3.6117969821673523,0.16037735849056603,0.15089163237311384,0.2948642266824085,0.28669410150891633,My Love,Justin Timberlake & T.I.
724,/wiki/Stronger_(Kanye_West_song),2007,2006-2011,27,other,911,28.141567494049642,3.7716794731064764,0.1092436974789916,0.09220636663007684,0.20892448512585812,0.20087815587266739,Stronger,Kanye West
725,/wiki/We_Fly_High,2007,2006-2011,28,other,610,74.44825141776937,3.9704918032786884,0.06028368794326241,0.3,0.3880208333333333,0.43278688524590164,We Fly High,Jim Jones
726,/wiki/U_%2B_Ur_Hand,2007,2006-2011,29,other,461,24.75073104386263,3.7483731019522777,0.22784810126582278,0.1648590021691974,0.2780554293502953,0.29718004338394793,U + Ur Hand,Pink
727,/wiki/Walk_It_Out_(Unk_song),2007,2006-2011,30,other,740,9.868421052631579,3.654054054054054,0.45955882352941174,0.13243243243243244,0.18722912453048252,0.19054054054054054,Walk It Out,Unk
728,/wiki/Beautiful_Girls_(Sean_Kingston_song),2007,2006-2011,31,other,384,45.22206158359313,4.130208333333333,0.15625,0.17447916666666666,0.3151515151515151,0.3697916666666667,Beautiful Girls,Sean Kingston
729,"/wiki/This_Ain%27t_a_Scene,_It%27s_an_Arms_Race",2007,2006-2011,32,other,418,14.345392022008253,3.583732057416268,0.09701492537313433,0.20095693779904306,0.2558746736292428,0.2822966507177033,"This Ain't a Scene, It's an Arms Race",Fall Out Boy
730,/wiki/Bartender_(T-Pain_song),2007,2006-2011,33,other,630,34.08180110270311,3.466666666666667,0.05188679245283019,0.11746031746031746,0.3162152655645445,0.2984126984126984,Bartender,T-Pain & Akon
731,"/wiki/Pop,_Lock_%26_Drop_It",2007,2006-2011,34,other,768,24.633110441619515,3.4830729166666665,0.13125,0.16145833333333334,0.3081159420289855,0.2747395833333333,"Pop, Lock & Drop It",Huey
732,/wiki/Runaway_Love_(Ludacris_song),2007,2006-2011,35,other,641,23.386673656750148,4.093603744149766,0.1969111969111969,0.24024960998439937,0.34319707138499084,0.38065522620904835,Runaway Love,Ludacris & Mary J. Blige
733,/wiki/Rockstar_(Nickelback_song),2007,2006-2011,36,other,596,95.31587134805702,4.0134228187919465,0.05241935483870968,0.18959731543624161,0.3179692718770875,0.37080536912751677,Rockstar,Nickelback
734,/wiki/Thnks_fr_th_Mmrs,2007,2006-2011,37,other,363,28.764239064689264,4.0523415977961434,0.13978494623655913,0.17079889807162535,0.27168576104746317,0.3140495867768595,Thnks fr th Mmrs,Fall Out Boy
735,/wiki/What_I%27ve_Done,2007,2006-2011,38,other,187,7.445549242424242,3.5401069518716577,0.64,0.1711229946524064,0.2968197879858657,0.3155080213903743,What I've Done,Linkin Park
736,/wiki/Summer_Love_(Justin_Timberlake_song),2007,2006-2011,39,other,483,31.81298076923077,3.515527950310559,0.168,0.14285714285714285,0.2859744990892532,0.2939958592132505,Summer Love,Justin Timberlake
737,/wiki/You_(Lloyd_song),2007,2006-2011,40,other,688,31.022386153351032,3.51453488372093,0.14601769911504425,0.18313953488372092,0.35154241645244216,0.31976744186046513,You,Lloyd & Lil Wayne
738,/wiki/Wait_for_You_(Elliott_Yamin_song),2007,2006-2011,41,other,477,56.82054572737324,3.389937106918239,0.12222222222222222,0.129979035639413,0.31092036242250837,0.2976939203354298,Wait for You,Elliott Yamin
739,/wiki/Last_Night_(Diddy_song),2007,2006-2011,42,other,774,34.187867121765365,3.7196382428940566,0.14418604651162792,0.08914728682170543,0.2660098522167488,0.22868217054263565,Last Night,Diddy & Keyshia Cole
740,/wiki/Make_It_Rain_(Fat_Joe_song),2007,2006-2011,43,other,757,21.24697347773138,3.4583883751651254,0.21352313167259787,0.16776750330250992,0.2517709563164109,0.2509907529722589,Make It Rain,Fat Joe & Lil Wayne
741,/wiki/Make_Me_Better,2007,2006-2011,44,other,726,13.930921052631579,3.65702479338843,0.2553191489361702,0.18044077134986225,0.2607153414129471,0.2727272727272727,Make Me Better,Fabolous & Ne-Yo
742,/wiki/Ice_Box_(song),2007,2006-2011,45,other,735,17.50253785812931,3.453061224489796,0.23232323232323232,0.05714285714285714,0.204448507007922,0.1564625850340136,Ice Box,Omarion
743,/wiki/Lips_of_an_Angel,2007,2006-2011,46,other,283,84.55177657956588,3.6819787985865724,0.07608695652173914,0.11307420494699646,0.27790262172284647,0.3321554770318021,Lips of an Angel,Hinder
744,/wiki/Waiting_on_the_World_to_Change,2007,2006-2011,47,other,286,21.37214611872146,4.164335664335664,0.36,0.2517482517482518,0.3021680216802168,0.36013986013986016,Waiting on the World to Change,John Mayer
745,/wiki/Lost_Without_U,2007,2006-2011,48,other,369,24.002816523605148,3.6395663956639566,0.18446601941747573,0.1002710027100271,0.2527729130180969,0.23577235772357724,Lost Without U,Robin Thicke
746,/wiki/I%27m_a_Flirt,2007,2006-2011,49,other,964,46.383605283605284,3.569502074688797,0.06070287539936102,0.19294605809128632,0.3968361581920904,0.32468879668049794,I'm a Flirt,R. Kelly & T.I. & T-Pain
747,/wiki/If_Everyone_Cared,2007,2006-2011,50,other,291,19.295140328569715,4.206185567010309,0.09803921568627451,0.15120274914089346,0.2285336856010568,0.26804123711340205,If Everyone Cared,Nickelback
748,/wiki/Get_It_Shawty,2007,2006-2011,51,other,393,29.568766267568975,3.623409669211196,0.125,0.14249363867684478,0.30599889928453494,0.30788804071246817,Get It Shawty,Lloyd
749,/wiki/Face_Down_(The_Red_Jumpsuit_Apparatus_song),2007,2006-2011,52,other,350,63.2475058685446,3.8057142857142856,0.08791208791208792,0.14857142857142858,0.2657550535077289,0.31142857142857144,Face Down,The Red Jumpsuit Apparatus
750,/wiki/The_Way_I_Live,2007,2006-2011,53,other,960,16.16908150302852,3.283333333333333,0.0881542699724518,0.17395833333333333,0.27779129165653127,0.2635416666666667,The Way I Live,Baby Boy da Prince
751,/wiki/Shortie_Like_Mine,2007,2006-2011,54,other,1054,57.85097975015404,3.72011385199241,0.08668730650154799,0.11195445920303605,0.2664664664664665,0.22770398481973433,Shortie Like Mine,Bow Wow & Chris Brown & Johntá Austin
752,/wiki/It_Ends_Tonight,2007,2006-2011,55,other,257,43.672336769759454,4.249027237354086,0.20833333333333334,0.13618677042801555,0.28635014836795253,0.3463035019455253,It Ends Tonight,The All-American Rejects
753,/wiki/A_Bay_Bay,2007,2006-2011,56,other,862,18.149379432624112,3.4443155452436196,0.30945558739255014,0.16241299303944315,0.2862704386192577,0.2679814385150812,A Bay Bay,Hurricane Chris
754,/wiki/Because_of_You_(Ne-Yo_song),2007,2006-2011,57,other,484,15.976190476190474,3.5268595041322315,0.23809523809523808,0.08677685950413223,0.24521422060164083,0.2190082644628099,Because of You,Ne-Yo
